GR_VR,gr_vr_translated,age_at_sale,mileage,SALES_RES,registration_date,sales_date
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.48,40441,46.1%,01Jun2017,16Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.30,31421,45.1%,01Aug2017,11Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.05,27000,44.9%,01Oct2017,03Jan2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,33.05,19388,47.2%,01Mar2015,03Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.66,43091,48.4%,01Nov2016,23Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.28,54063,35.5%,01Mar2015,10Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.52,75301,44.6%,01Mar2015,18Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.85,74643,34.3%,01Apr2015,28Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.44,55930,41.7%,01Aug2015,15Jan2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.28,59992,47.6%,01Aug2015,10Jan2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.84,96650,35.0%,01Aug2015,28Nov2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.84,24579,50.3%,01Jun2016,27Nov2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.69,27862,54.4%,01Sep2017,23Nov2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.23,41477,47.9%,01Jul2016,10Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.56,46030,46.2%,07Mar2017,26May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.44,38691,46.7%,01Aug2016,17Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.70,29963,46.1%,01Jun2016,25Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.90,16587,56.1%,04Apr2019,01Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,12.56,6355,64.0%,01Oct2017,19Oct2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.75,5115,64.1%,01Sep2017,25Nov2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.44,7466,59.6%,01Oct2018,15Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.79,17487,55.8%,01May2018,26Jul2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.34,9647,58.5%,01Nov2017,13Dec2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.33,14248,58.7%,01Mar2019,11May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.48,22474,53.7%,01Apr2018,17May2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,18.95,14450,51.8%,10Nov2017,11Jun2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,18.95,20094,52.2%,10Nov2017,11Jun2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,51.31,48042,48.0%,08Apr2016,21Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,52.07,65938,48.0%,01Jun2016,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.03,48510,50.0%,01Feb2018,04Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,25.11,49645,48.7%,18May2018,22Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.41,42458,45.8%,16May2017,30Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.15,24321,53.3%,01Jul2017,06Dec2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.77,31211,50.1%,01Dec2016,27Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,12.82,24055,57.8%,05Feb2019,02Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,40.89,34997,54.3%,09Feb2017,10Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.34,44259,42.4%,21Feb2017,05Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.08,41982,44.7%,21Feb2017,28May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.72,39950,48.0%,01Nov2016,26Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,52.07,78192,48.8%,01Jun2016,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,49.48,49013,49.3%,07Jul2016,24Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.57,35052,47.2%,21Jul2016,10Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,10.59,5398,54.6%,27Jun2019,15May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.46,26118,59.9%,08Feb2018,24Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,41.28,43510,57.4%,03May2017,13Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.39,26325,50.8%,01Dec2016,16Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.13,38148,50.6%,01Dec2016,07Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.07,42956,46.6%,06Sep2016,11Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.23,47049,50.2%,01Jul2016,10Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.57,17758,51.3%,30Jul2018,18May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,51.87,69396,46.4%,01Jun2016,30Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,49.48,50655,49.1%,07Jul2016,24Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.59,25237,55.1%,08Feb2018,28Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.26,60028,51.6%,27Jul2017,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.84,18048,53.9%,01Apr2017,28May2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,40.13,42498,49.1%,22Feb2017,30Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.23,37337,48.9%,07Feb2017,17Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.98,36133,51.8%,16Jan2017,18Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.79,40800,50.3%,16Jan2017,12Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.43,44560,49.8%,01Jul2016,16Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,49.51,65463,47.2%,07Jul2016,25Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.48,44950,47.0%,01Aug2016,18Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.28,39132,48.5%,01Aug2016,12Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,49.15,45737,38.7%,07Jul2016,14Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,50.39,47709,49.4%,07Jul2016,21Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,50.43,48034,51.3%,07Jul2016,22Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,52.07,61749,48.8%,01Jun2016,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.87,20445,52.7%,01Oct2018,28Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,20.33,33666,51.2%,21Jun2018,02Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,25.18,43259,49.6%,01Dec2017,08Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.30,30729,56.5%,13Sep2017,24Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.11,38221,48.9%,02Jun2017,08Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.26,28128,50.4%,24May2017,03Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.16,31994,58.3%,24May2017,31Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,43.31,50600,52.0%,09Mar2017,20Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.23,41886,51.4%,07Feb2017,17Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.75,33150,51.7%,16Jan2017,11Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.20,38403,48.2%,06Sep2016,15Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,15.87,10500,62.7%,01Aug2018,28Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,16.46,15765,61.2%,01Aug2018,16Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,32.95,24477,57.1%,01Dec2017,01Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,20.82,36643,56.7%,01Feb2018,29Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.97,6367,60.3%,01Feb2018,03Apr2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.64,14611,50.9%,30Jul2018,20May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.30,26861,56.2%,13Sep2017,24Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.79,22413,57.0%,08Feb2018,05Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.07,12067,61.6%,01Feb2018,06Apr2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,16.59,20578,68.5%,01Aug2018,20Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,20.95,12645,62.5%,01Oct2018,01Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.25,14295,58.1%,01Apr2018,09Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.54,7315,55.2%,01Feb2018,20Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.00,24574,57.6%,18Dec2018,18Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.64,3816,60.8%,01Jul2018,21Aug2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.77,9003,62.0%,15Jul2019,07Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.44,9022,62.7%,01Dec2018,15Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.41,26934,55.9%,01Jan2018,16Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.02,10778,55.7%,01Sep2016,02Feb2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.54,5699,58.1%,01Sep2016,19Oct2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,15.31,11563,54.1%,01Oct2015,10Jan2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,12.85,17974,60.4%,01Jul2016,28Jul2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.11,14331,54.2%,01Dec2016,07May2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.54,13747,59.8%,01Sep2016,19Oct2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,57.11,89312,50.6%,04Nov2015,11Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.74,3407,62.5%,01Jul2016,24Aug2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.36,47624,48.2%,06Sep2016,20Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.33,43768,46.7%,07Jul2016,19Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.20,44399,49.7%,06Sep2016,15Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.11,25382,55.6%,01Oct2016,07Jul2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.00,31915,49.8%,01Jul2016,03Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.80,34247,50.1%,01Jul2016,28Aug2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.70,40403,43.1%,01Jun2016,25Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,15.11,12298,51.3%,19Feb2019,25May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,51.93,113443,38.0%,04May2016,04Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.15,6786,57.4%,01Apr2017,07May2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,16.62,12307,55.9%,01Mar2017,21Jul2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.64,14825,47.7%,01Jun2016,23Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.26,26780,57.1%,08Feb2018,18Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.69,26863,54.3%,08Feb2018,02Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.98,5351,55.8%,01Apr2019,01Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.00,27575,53.4%,01Feb2018,03Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,25.18,39684,50.2%,01Dec2017,08Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.25,45239,43.1%,07Mar2017,16Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.23,35355,51.1%,07Feb2017,17Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.70,44785,42.5%,21Feb2017,16Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,40.46,34654,43.4%,16Jan2017,03Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.67,50086,38.9%,21Feb2017,15Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,50.39,44764,52.3%,07Jul2016,21Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.74,41575,47.5%,01Aug2016,26Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.80,37107,50.9%,01Jul2016,28Aug2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,40.10,33519,44.1%,01Jun2016,07Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.33,29160,49.4%,27Jul2016,09Aug2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.02,44630,41.4%,07Mar2017,09Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.23,35714,48.9%,07Feb2017,17Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.34,29355,49.8%,30Dec2016,12Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.20,46083,49.8%,01Jul2016,09Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.23,44653,47.3%,01Jul2016,10Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.70,34807,44.1%,01Jun2016,25Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.72,55267,47.9%,09Aug2017,02Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.92,34440,47.0%,21Jul2017,20Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,25.15,43321,49.5%,01Dec2017,07Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.72,52728,51.1%,09Aug2017,02Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.00,30892,50.9%,01Jul2016,03Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,41.28,43393,57.3%,03May2017,13Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.11,45496,39.9%,07Mar2017,12Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.36,37175,49.0%,07Feb2017,21Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.21,42393,47.1%,09Feb2017,20May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.67,41900,40.9%,21Feb2017,15Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,40.39,34294,42.3%,16Jan2017,01Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.82,45344,49.6%,16Jan2017,13Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.30,9072,52.3%,01Nov2017,11Jan2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,25.21,59270,47.1%,01Dec2017,09Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,17.61,22439,57.6%,26Apr2019,14Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.92,29822,47.8%,21Jul2017,20Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.52,42881,49.7%,06Sep2016,25Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.28,38302,48.7%,01Aug2016,12Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.92,33062,46.6%,01Jul2016,01Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,46.13,43690,51.2%,23Aug2016,30Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,51.87,65283,45.6%,01Jun2016,30Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.98,43582,49.1%,01Jun2016,03Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.74,34673,42.1%,01Jun2016,26Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,58.82,11474,49.0%,17Nov2015,15Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,21.54,20738,51.3%,31Jul2018,18May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,20.39,37842,51.0%,21Jun2018,04Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,26.13,32625,42.3%,20Mar2018,25May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.00,23928,54.0%,01Feb2018,03Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,29.74,32388,57.1%,01Feb2018,27Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.30,51585,54.0%,26Jul2017,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,22.36,14000,51.2%,10Nov2017,23Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.36,18996,54.6%,20Jun2019,31Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.92,30223,51.6%,21Jul2017,20Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.30,38268,55.8%,13Sep2017,24Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.26,38006,53.3%,27Jul2017,06Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.75,33627,51.3%,06Feb2017,03Mar2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.46,26038,47.8%,01Dec2016,18Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,12.95,13638,53.8%,01Oct2017,31Oct2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.98,39099,50.9%,01Jan2017,03Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.36,42324,47.7%,06Sep2016,20Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.33,40539,47.2%,06Sep2016,19Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.20,39066,48.2%,06Sep2016,15Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,41.31,33722,38.5%,19Dec2016,01Jun2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.11,41878,43.8%,01Oct2016,07Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,39.11,39884,44.0%,01Oct2016,07Jan2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.28,34977,46.6%,01Oct2016,12Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.95,47295,47.4%,02Jun2017,03Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,24.00,20126,53.5%,01Feb2018,03Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.95,49177,46.1%,02Jun2017,03Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.72,36863,50.1%,09Aug2017,02Sep2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.13,30283,50.4%,24May2017,30Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.13,34428,49.2%,24May2017,30Jul2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.36,38997,48.9%,07Feb2017,21Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.36,48920,47.2%,06Sep2016,20Nov2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.62,13177,55.8%,01Mar2017,21May2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.33,9212,59.5%,01Oct2016,12Dec2017
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,16.72,26454,58.3%,01Jan2017,26May2018
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.75,31790,48.0%,01Jul2016,26Sep2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,13.54,14352,60.4%,26Dec2018,12Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.18,38913,48.0%,01Nov2016,10Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,41.80,45467,47.6%,23Aug2016,19Feb2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,15.67,12263,55.3%,01Apr2018,23Jul2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,18.66,23319,54.8%,01Apr2018,22Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,15.97,12000,59.8%,01Jun2018,01Oct2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,43.31,46306,48.9%,09Mar2017,20Oct2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,49.31,59877,43.0%,07Jul2016,19Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,14.85,23805,55.4%,27Feb2019,25May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,36.36,41387,54.3%,28Jul2017,10Aug2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,41.05,36376,41.5%,29Nov2016,04May2020
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,38.75,36627,48.3%,06Sep2016,02Dec2019
246,SKODA|SKODA FABIA GASOLINA 2014|PETROL,37.57,39888,47.3%,21Jul2016,10Sep2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,49.57,158768,27.4%,29Apr2015,19Jun2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,50.43,134036,31.2%,01Apr2015,17Jun2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,51.97,102254,25.4%,01Jun2015,03Oct2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,51.38,114396,31.2%,01Apr2015,16Jul2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.66,164498,29.8%,30Jun2016,23Jul2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.85,33359,43.6%,28Jan2016,26Feb2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,40.59,95925,29.6%,17Jan2017,08Jun2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.43,77028,39.6%,27Jan2016,12Feb2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,14.59,12506,52.2%,01Oct2017,20Dec2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,38.95,85127,34.7%,19Jan2017,21Apr2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,37.31,86892,40.6%,01Sep2017,13Oct2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,44.23,94280,41.2%,01Dec2016,11Aug2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,26.59,71105,41.6%,01Nov2016,21Jan2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,54.43,114420,33.7%,01Feb2016,18Aug2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,14.30,15623,50.4%,01Jul2017,10Sep2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,31.38,35366,46.3%,01Mar2017,14Oct2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,31.38,74056,41.7%,01Aug2016,16Mar2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,26.00,74522,43.9%,01Nov2016,03Jan2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,13.57,13053,52.1%,01Jun2016,20Jul2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,38.59,127244,25.5%,01Sep2015,21Nov2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,37.38,75052,42.7%,01Sep2017,15Oct2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,31.41,53970,43.8%,01Mar2017,15Oct2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,13.21,32312,48.6%,01Dec2016,08Jan2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,14.10,51531,43.7%,01Aug2016,05Oct2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.23,149963,30.7%,13Jul2016,23Jul2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,31.93,105740,36.3%,27Jan2016,27Sep2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,13.87,43445,49.9%,01Aug2016,28Sep2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,37.21,105025,41.5%,01Sep2015,10Oct2018
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,37.31,93954,40.6%,01Sep2017,13Oct2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.21,64577,38.8%,01Aug2016,08Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.21,61740,44.9%,01Aug2016,08Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,12.26,42765,53.4%,01Jan2018,10Jan2019
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,37.44,135345,32.8%,04Apr2017,20May2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.21,63648,39.9%,01Aug2016,08Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.38,75255,39.2%,01Aug2016,13Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.89,27498,40.5%,27Jan2016,26Feb2020
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,14.62,2793,48.9%,01Sep2016,21Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,15.02,78330,40.3%,01Aug2016,02Nov2017
247,SKODA|SKODA FABIA COMBI DIESEL 2014|DIESEL,48.62,96281,36.6%,27Jan2016,18Feb2020
